Assassin1MovimentaE: .word 20, 20
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,82,82,82,82,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
82,7,7,7,  5,82,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
82, 15, 15, 15,  5,82,199,199,199,82,82,82,82,199,199,199,199,199,199,199,
82,255,255,101,  5, 15,82,82,82,  5, 15, 15,82,199,199,199,199,199,199,199,
82,  5, 15,  5,  5, 15,  5, 15, 15, 15, 15,  5,82,199,199,199,199,199,199,199,
82,146,  5,  5, 15,  5,  5, 15,  5,  5,  5,  5,82,199,199,199,199,199,199,199,
199,82,82, 15,  5,  5, 15,  5,  5,  5, 15, 15,  5,82,199,199,199,199,199,199,
199,199,82, 15, 79, 15, 15, 15, 79, 79, 79, 79, 79, 15,82,199,199,199,199,199,
199,199,199,82, 15, 79, 15,  5,  5,  5,  5, 15, 15, 15,82,199,199,199,199,199,
199,199,199,82,146, 15, 79, 15, 15, 15,  5,  5,  5,  5,82,199,199,199,199,199,
199,199,82, 15, 15,146, 15, 79, 79, 15, 15, 15,  5,82,199,199,199,199,199,199,
199,199,82,  5, 15,  5,82,  5, 15, 79, 79, 15,82,199,199,199,199,199,199,199,
199,199,199,82,82,101,82,82,  5,  5, 15, 15,82,82,199,199,199,199,199,199,
199,100,100,82,101,101,82,100,82,82,  5,  5,82,91,82,100,199,199,199,199,
199,100,100,82,82,82,100,100,100,100,82,82,82,101,91,82,100,199,199,199,
199,199,100,100,100,100,100,100,100,100,100,100,82,91,101,82,100,199,199,199,
199,199,199,199,199,199,199,100,100,100,100,100,100,82,82,100,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,

Assassin1MovimentaN: .word 20,20
.byte 199,199,199,199,199,199,199,82,82,82,82,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,82, 5,7,7,7,82,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,82, 15, 15, 15, 5,82,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,82, 5, 5, 5, 5,82,199,199,199,199,199,199,199,199,
199,199,199,199,199,82, 15, 15, 5, 5, 5, 5,82,199,199,199,199,199,199,199,
199,199,199,82,82, 15, 15, 15, 15, 15, 15, 15, 15,82,199,199,199,199,199,199,
199,199,82, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 5,82,199,199,199,199,199,
199,82, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 5,82,199,199,199,199,
199,82, 15, 15, 15, 15, 15, 15, 15, 79, 79, 79, 79, 15, 15, 5,82,199,199,199,
82, 15, 15, 15, 15, 5,146,146,146,146,146,146,146, 15, 15, 15,82,199,199,199,
82, 15, 15, 5,82,82,82,146,146,146,146,146,82,146,146, 15, 5,82,199,199,
82, 15,82,82,199,199,82, 5,146,146, 5, 5,82,82,82, 5, 15,82,199,199,
199,82,199,199,199,199,82,146,146,82, 5, 5,82,199,199,82, 5,82,199,199,
199,199,199,199,199,199,199,82,82,82, 5, 5,82,199,199,199,82,82,199,199,
199,199,199,199,199,199,199,199,199,82, 15, 15,82,199,199,199,199,199,199,199,
199,199,199,199,199,100,100,100,100,82,82,91,82,100,199,199,199,199,199,199,
199,199,100,100,100,100,100,100,100,82,91,91,82,100,100,100,100,100,199,199,
199,199,199,100,100,100,100,100,100,82,101,101,82,100,100,100,100,199,199,199,
199,199,199,199,199,100,100,100,100,100,82,82,82,100,100,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,

Assassin1MovimentaS: .word 20,  20
.byte 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199, 199, 82, 82, 82, 82, 82, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199, 199, 146, 7, 7, 7,   5, 82, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199, 199, 146,  15,  15,  15,   5, 82, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199, 199, 146, 255, 255, 101,   5, 82, 82, 82, 82, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199, 82, 146,  15,  15,  15,   5, 146,   5,  15,  15, 82, 199, 199, 199, 199, 199, 199, 
199, 199, 82,  79, 82,   5,   5,   5,   5,  15,   5,  79,   5, 82, 199, 199, 199, 199, 199, 199, 
199, 82,  15,  79,  15, 146,  15,  15,  15,   5, 146,  79,   5,  79, 82, 199, 199, 199, 199, 199, 
199, 82,   5,   5,  15, 146, 146, 146, 146, 146, 146,  15,  15,   5,   5, 82, 199, 199, 199, 199, 
82,   5,   5, 82, 82, 146, 146, 146, 146, 146, 82, 82,  15,   5,  15,   5, 82, 199, 199, 199, 
82,  15, 82, 82, 82,  15,  79, 146, 146,   5, 82, 199, 82,  15,  15,  15, 82, 199, 199, 199, 
82,  15, 82, 199, 82,  15,  79, 146, 82, 82, 199, 199, 199, 82, 82,  15, 82, 199, 199, 199, 
199, 82, 199, 199, 82,   5,   5, 82, 199, 199, 199, 199, 199, 199, 199, 82, 199, 199, 199, 199, 
199, 199, 199, 100, 82, 91, 101, 82, 100, 100, 100, 100, 100, 199, 199, 199, 199, 199, 199, 199, 
100, 100, 100, 100, 82, 101, 101, 82, 100, 100, 100, 100, 100, 100, 100, 100, 199, 199, 199, 199, 
199, 100, 100, 100, 82, 101, 255, 82, 100, 100, 100, 100, 100, 100, 100, 199, 199, 199, 199, 199, 
199, 199, 199, 100, 82, 82, 82, 82, 100, 100, 100, 100, 100, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 

Assassin1StandBy: .word 16, 16
.byte 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199, 199,  82,  82,  82,  82, 199, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199,  82,   7,   7,   7,   5,  82, 199, 199, 199, 199, 199, 199, 199, 
199, 199, 199,  82,  15,  15,  15,   5,  82,  82, 199, 199, 199, 199, 199, 199, 
199, 199, 199,  82, 255, 255, 101,   5,  15,   5,  82, 199, 199, 199, 199, 199, 
199, 199, 199,  82,   5,  15,   5,   5,   5,  82,  82,  82, 199,  82,  82,  82, 
199, 199, 199,  82, 145,   5,   5,  15,  82, 255, 101,   5,  82,  79, 255,  82, 
199, 199,  82, 145,  79,  15,  15,   5,  82,  82, 255,  79, 255, 255,  15,  82, 
199, 199,  82,   5,  15,  15,   5, 145,  82,  82,  82,  79,   5,  82,  82, 199, 
199,  82, 145,   5,  15,  15, 145,   5,  15,  82,  82,  82,  82, 199, 199, 199, 
 82,   5, 145,   5,  15,  15,  15, 145,  15,  15,  82,  82,  82, 199, 199, 199, 
 82, 145,   5,  15,   5,  15,  15,   5,  82,   5,  82,  82,  82, 199, 199, 199, 
