Dorcas1MovimentaE: .word 20, 28
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,82,82,82,82,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,82,82,255,255,255,82,199,199,199,199,199,199,199,199,
199,199,199,199,199,82,246,255,246,236,82,199,199,199,199,199,199,199,199,199,
199,199,199,199,82,246,255,246,236,236,82,82,82,199,199,199,199,199,199,199,
199,199,199,199,82,255,246,236,236,82,236,255,82,199,82,82,82,199,199,199,
199,199,199,82,255,246,236,236,91,236,246,236,82,82,236,255,82,199,199,199,
199,199,199,82,255,236,236,91,236,246,236,82,236,236,236,255,82,199,199,199,
199,199,199,82,255,236,82,236,246,236,82,236,236,236,246,255,82,199,199,199,
199,199,199,82,82,82,82,236,236,82,255,82,236,236,255,246,82,199,199,199,
199,199,199,82,82,82,246,82,82,82,255,236,82,255,246,82,199,199,199,199,
199,199,82,225,210,82,236,225,225,210,255,246,82,82,82,82,199,199,199,199,
199,82,225,249,225,91,127,127,127,127,225,82,82,255,236,255,82,199,199,199,
199,82,225,225,210,82,82,82,101,82,191,91,236,236,246,236,246,82,199,199,
82,236,236,101,91,82,91,191,191,191,101,82,236,191,191,191,236,82,199,199,
82,236,82,191,91,101,82,82,91,91,82,225,236,191,191,191,82,82,199,199,
199,82,82,191,191,91,82,236,246,246,246,246,127,146,191,191,191,82,199,199,
199,199,199,82,82,82,199,82,236,246,246,236,146,146,82,101,191,191,82,199,
199,199,199,199,199,199,199,199,82,146,236,236,146,210,146,82,191,191,82,199,
199,199,199,199,199,199,199,199,199,82,246,246,210,210,146,146,210,225,82,199,
199,199,199,199,199,199,199,199,199,82,210,210,210,101,146,225,249,249,82,199,
199,199,199,199,199,199,199,199,82,127,127,127,127,82,146,210,225,210,82,199,
199,199,199,199,199,199,199,82,225,225,210,210,146,146,146,146,82,82,199,199,
199,199,199,199,199,199,100,82,127,127,101,82,82,101,101,82,100,199,199,199,
199,199,199,199,199,100,100,82,101,101,91,82,100,82,82,82,100,100,100,199,
199,199,199,199,100,100,82,191,191,191,82,100,100,100,100,100,100,100,100,100,
199,199,199,199,199,100,82,82,82,82,100,100,100,100,100,100,100,100,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,

Dorcas1MovimentaN: .word 20, 28
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,82,82,82,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,82,246,255,82,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,82,82,82,236,246,82,199,199,199,
199,199,199,199,199,199,199,82,82,199,82,255,246,82,236,236,255,82,199,199,
199,199,199,199,199,199,199,82,255,82,82,246,246,236,91,236,246,236,82,199,
199,199,199,199,199,199,199,82,255,236,236,82,236,246,91,236,236,255,82,199,
199,199,199,199,199,199,199,82,255,236,236,91,91,246,236,91,236,255,82,199,
199,199,199,199,199,199,199,82,255,236,236,236,91,236,246,91,236,255,82,199,
199,199,199,199,82,82,82,82,255,246,236,236,236,82,246,236,82,246,82,199,
199,199,199,82,246,236,236,210,82,255,246,236,236,236,82,246,91,82,199,199,
199,199,82,236,236,236,246,91,225,82,255,246,236,236,82,236,236,191,82,199,
199,199,82,101,101,236,236,82,82,82,82,255,255,255,236,82,101,191,82,199,
199,199,82,191,191,101,236,236,246,246,246,82,82,82,82,191,191,91,101,82,
199,82,91,191,191,191,82,236,236,236,236,236,236,82,191,191,191,191,91,82,
199,82,191,191,101,82,146,210,210,210,210,210,210,146,82,101,191,191,91,82,
82,225,225,210,82,199,82,146,210,225,225,210,146,82,199,82,82,82,82,199,
82,249,225,210,82,199,82,210,225,225,225,225,210,82,199,199,199,199,199,199,
82,146,225,210,82,199,82,225,225,225,225,225,225,82,199,199,199,199,199,199,
199,82,82,82,199,82,91,210,127,127,127,127,210,91,82,199,199,199,199,199,
199,199,199,199,199,82,101,101,146,146,82,146,101,101,82,199,199,199,199,199,
199,199,199,199,199,199,82,146,210,210,82,82,82,82,199,199,199,199,199,199,
199,199,199,199,100,100,82,210,225,225,82,82,82,100,100,100,199,199,199,199,
199,199,199,100,100,100,82,210,225,225,82,100,100,100,100,100,199,199,199,199,
199,199,199,100,100,100,82,91,101,101,82,100,100,100,100,199,199,199,199,199,
199,199,199,199,100,100,82,101,101,101,82,100,100,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,

Dorcas1MovimentaS: .word 20, 28
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,82,82,82,82,82,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,82,236,255,255,236,82,199,199,199,199,199,199,199,199,199,199,199,
199,199,82,236,255,246,236,82,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,82,255,246,236,236,82,82,82,199,82,82,199,199,199,199,199,199,199,
199,82,246,255,236,236,236,82,246,82,199,82,246,82,199,199,199,199,199,199,
199,82,255,246,236,236,82,236,246,82,82,236,246,82,199,199,199,199,199,199,
199,82,255,236,236,236,82,246,236,82,236,236,246,82,199,199,199,199,199,199,
199,82,255,236,236,82,236,82,82,236,236,82,246,82,199,199,199,199,199,199,
199,82,255,82,82,236,82,246,82,82,82,255,82,82,199,199,199,199,199,199,
199,199,82,199,82,236,82,246,146,210,146,255,236,82,199,199,199,199,199,199,
199,199,82,82,236,82,210,236,225,225,210,255,246,82,82,82,199,199,199,199,
199,82,225,249,236,82,146,127,127,127,127,225,82,236,236,255,82,199,199,199,
199,82,225,225,225,101,82,101,82,101,82,191,91,255,236,236,236,82,199,199,
82,101,146,225,210,91,82,91,191,191,191,101,82,246,236,191,191,82,199,199,
82,91,191,191,101,91,82,82,82,91,91,82,127,236,91,191,191,82,199,199,
82,91,191,191,82,82,146,236,246,246,246,246,82,236,82,101,191,191,82,199,
199,82,82,82,82,199,82,146,236,236,236,236,146,82,82,82,191,191,101,82,
199,199,199,199,199,199,82,82,236,246,246,236,82,82,199,199,82,225,225,82,
199,199,199,199,199,199,82,146,210,225,225,225,210,82,199,82,225,249,249,82,
199,199,199,199,199,199,82,101,210,225,225,225,127,82,199,82,210,210,210,82,
199,199,199,199,199,199,82,101,127,127,127,127,210,82,199,199,82,82,82,199,
199,199,199,199,199,199,82,146,146,82,210,210,210,82,199,199,199,199,199,199,
199,199,199,199,199,100,100,82,82,82,210,210,210,82,100,100,199,199,199,199,
199,199,199,199,100,100,100,100,100,82,127,127,127,82,100,100,100,199,199,199,
199,199,199,199,199,100,100,100,100,82,101,101,101,82,100,100,100,199,199,199,
199,199,199,199,199,199,199,100,100,82,101,191,191,82,100,100,199,199,199,199,

Dorcas1StandBy: .word 16, 24
.byte 199,199,199,199,199, 82, 82, 82, 82,199,199,199,199,199,199,199,
199,199,199, 82, 82,255,255,255, 82,199,199,199,199,199,199,199,
199,199,82,246,255,246,236,82,199,199,199,199,199,199,199,199,
199,82,246,255,246,236,236,82,82,82,199,199,82,82,199,199,
199,82,255,246,236,236,82,236,255,82,199,82,246,82,199,199,
82,255,246,236,236,82,236,246,236,82,82,236,246,82,199,199,
82,255,236,236,82,255,82,236,82,82,236,236,246,82,199,199,
82,255,236,82,236,255,82,82,82,246,82,246,236,82,199,199,
82,82,82,82,246,255,210,225,225,236,82,236,82,199,199,199,
199,199,82,246,82,225,127,127,127,127,82,82,82,82,199,199,
199,82,246,236,91,191,82,101,82,82,236,255,236,255,82,199,
82,225,91,236,82,101,191,191,191,82,236,236,246,236,246,82,
