LutaLyn: .word 40, 36
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,9,9,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,9,244,9,9,199,199,199,9,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,9,234,234,9,9,9,111,9,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,9,9,191,9,103,9,9,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,9,145,9,9,9,103,111,9,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,9,234,9,97,97,103,9,9,9,9,9,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,9,9,114,114,97,9,97,114,114,114,97,9,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,9,97,114,97,25,25,114,97,25,97,114,97,9,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,9,97,114,97,97,9,97,114,25,191,25,97,114,9,154,154,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,9,97,114,97,97,9,9,25,97,25,9,191,25,97,9,255,255,154,154,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,9,97,114,97,97,9,145,9,9,25,191,9,255,25,9,199,154,154,255,255,154,154,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,9,97,114,97,25,9,145,234,244,234,9,9,191,255,111,9,199,199,199,154,154,255,245,154,154,154,199,199,199,
199,199,199,199,199,199,199,199,199,199,9,97,114,97,97,9,9,145,234,244,244,244,244,9,9,9,199,199,199,199,199,199,154,154,245,163,154,199,199,199,
199,9,25,199,199,199,199,199,9,9,97,114,97,97,9,199,199,9,234,244,244,244,244,234,244,244,9,9,9,9,199,199,199,199,154,154,199,199,199,199,
