cantoID: .word 16, 16
.byte 183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,
183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,199,
183,183,183,183,183,183,183,183,183,183,183,183,183,110,0,199,
183,183,183,183,183,183,183,183,183,183,183,110,110,0,199,199,
110,110,110,110,110,110,110,110,110,110,110,0,0,199,199,199,
0,0,0,0,0,0,0,0,0,0,0,199,199,199,199,199,


