quadroMarromE: .word 68, 20
.byte 199,199,199,199,18,18,83,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,
199,199,199,91,100,174,182,182,182,182,182,182,182,182,182,182,174,174,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,
199,199,18,173,174,182,182,173,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,101,101,109,109,109,109,109,101,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,101,109,109,109,109,109,101,100,100,109,173,109,109,109,101,
199,83,92,191,182,173,109,109,109,109,173,173,109,109,173,174,174,109,109,173,174,174,173,109,109,173,182,174,174,174,182,109,109,109,174,182,174,109,109,173,174,174,173,174,174,173,109,109,182,182,174,109,109,173,174,173,173,174,174,109,109,109,109,109,109,109,109,174,
199,92,182,109,109,109,173,174,174,109,109,109,109,109,109,173,174,173,109,173,173,174,174,109,109,109,109,101,109,109,173,109,109,173,174,109,109,174,174,174,173,109,109,109,174,173,109,109,174,109,109,173,173,109,173,109,109,109,101,173,109,109,173,174,173,173,109,173,
199,92,182,109,109,173,174,173,109,173,109,109,173,174,174,174,174,173,109,109,174,173,109,173,173,109,173,174,174,109,109,109,109,109,174,174,173,109,109,101,109,173,109,109,173,174,109,109,173,109,109,101,101,109,174,173,109,173,173,173,109,109,109,109,109,101,109,109,
199,92,182,109,109,173,173,173,173,173,109,109,109,109,109,109,173,109,109,109,173,173,173,173,173,109,174,173,109,173,173,109,109,173,109,101,109,109,109,109,174,109,109,109,109,109,101,173,109,109,109,109,109,109,173,109,109,109,109,109,173,174,109,101,101,174,173,174,
199,92,182,109,109,174,174,109,109,174,173,109,109,101,109,173,173,109,109,109,174,109,109,174,174,173,109,174,174,109,101,109,173,174,109,109,109,109,173,109,173,173,109,109,109,109,109,174,109,109,109,109,173,109,109,109,109,109,109,101,109,109,109,109,109,109,173,173,
199,92,182,109,109,109,109,109,109,109,173,174,109,101,101,109,109,173,174,173,109,109,109,109,109,173,173,173,173,173,173,109,109,109,173,174,174,109,173,173,109,174,173,109,109,101,101,109,174,174,109,101,109,109,109,109,109,173,173,109,109,109,109,109,173,109,100,173,
199,92,182,109,109,109,173,173,174,109,109,109,109,109,174,173,109,109,109,109,109,173,173,109,109,173,109,109,109,109,109,174,173,174,109,101,101,173,173,109,173,109,109,109,109,109,109,174,101,109,173,173,109,109,101,109,101,109,109,173,173,174,173,109,109,174,173,173,
199,92,182,109,109,173,173,109,109,174,174,174,109,101,109,173,174,173,109,109,109,173,173,109,109,173,109,173,174,174,109,109,109,173,173,173,173,109,109,109,109,109,109,173,173,109,109,173,109,109,109,109,109,174,109,174,173,109,101,173,173,109,109,173,174,109,109,174,
199,92,182,109,109,109,109,173,174,101,101,109,173,173,109,101,109,173,174,173,173,173,173,109,109,109,109,174,173,109,173,109,174,109,109,109,109,174,109,101,101,109,174,109,101,109,109,109,101,173,109,109,109,109,173,109,109,109,109,109,101,109,109,109,109,173,173,173,
199,92,182,101,101,174,174,109,109,173,109,101,109,109,109,109,109,109,109,173,109,174,174,173,109,109,101,109,174,174,109,109,109,109,173,109,101,109,109,109,109,173,173,173,173,109,109,109,109,174,173,109,174,174,101,109,109,173,109,173,173,109,109,109,109,174,109,173,
199,92,182,109,109,174,174,109,109,173,173,109,109,109,109,109,109,109,109,173,109,109,109,173,174,109,101,173,173,173,173,109,109,173,174,109,109,109,109,109,173,173,109,174,174,173,109,109,101,109,174,173,173,173,173,109,109,173,173,174,174,173,109,109,101,109,173,173,
199,92,182,173,173,173,173,109,173,173,173,109,109,101,173,173,109,173,173,173,174,109,109,109,109,109,173,109,109,109,109,173,174,109,109,173,173,174,173,109,109,173,173,109,101,109,109,109,109,174,109,109,109,109,109,173,174,173,109,109,101,109,109,109,109,174,109,182,
199,92,182,173,109,109,109,173,173,109,101,109,173,173,174,173,109,173,174,173,109,173,173,173,174,173,109,109,174,174,109,109,174,109,109,173,173,101,109,109,109,109,174,173,109,109,173,174,109,173,173,109,109,101,173,173,174,174,173,109,173,173,109,173,174,109,109,109,
199,83,92,191,183,174,109,109,109,174,109,109,173,182,109,173,174,174,174,173,109,173,109,109,109,174,109,109,109,109,173,182,174,174,174,109,109,174,109,109,109,109,109,109,173,174,182,174,109,173,173,109,109,173,173,109,109,109,173,174,174,173,109,109,173,109,109,174,
199,199,18,173,182,182,182,109,109,173,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,
199,199,199,91,101,183,191,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,174,174,182,174,174,182,182,182,182,174,174,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,174,182,182,182,182,182,173,174,182,182,174,182,182,182,
199,199,199,199,18,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,


