symbolSoldier: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,164,17,199,
199,199,199,199,199,199,199,199,199,199,199,199,164,17,199,199,
199,199,199,199,199,199,199,199,199,199,199,164,17,199,199,199,
199,199,199,199,199,199,199,199,199,199,164,17,199,199,199,199,
199,199,199,199,199,199,199,199,199,164,17,199,199,199,199,199,
199,199,199,199,199,199,199,199,164,17,199,199,199,199,199,199,
199,199,199,199,199,199,199,164,17,199,199,199,199,199,199,199,
199,199,199,199,199,199,164,17,199,199,199,199,199,199,199,199,
199,199,199,199,82,164,17,199,199,199,199,199,199,199,199,199,
199,199,199,100,54,17,199,199,199,199,199,199,199,199,199,199,
199,199,100,255,83,17,199,199,199,199,199,199,199,199,199,199,
199,82,255,83,17,199,199,199,199,199,199,199,199,199,199,199,
82,173,17,199,199,199,199,199,199,199,199,199,199,199,199,199,
17,17,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


