TilePedraFria: .word 16, 16
.byte 254,254,255,254,254,244,244,246,246,245,254,254,255,254,254,254,
255,254,254,253,244,253,255,245,245,244,246,254,254,254,255,254,
254,254,253,244,254,255,254,245,245,244,244,246,254,255,254,254,
254,253,246,254,254,246,254,244,245,246,244,244,246,254,255,254,
253,244,254,253,246,255,245,246,244,245,246,244,244,246,254,255,
246,254,253,246,254,245,246,245,246,244,246,246,172,244,246,254,
253,253,246,253,245,246,246,244,244,172,244,246,246,172,244,246,
253,246,246,245,246,246,244,246,244,172,172,244,172,172,172,244,
246,246,245,246,246,244,246,246,172,246,253,253,172,172,246,254,
246,245,246,246,244,253,246,172,246,253,254,255,253,172,244,246,
246,246,244,244,253,246,244,172,253,253,255,254,246,253,172,245,
244,246,244,246,246,244,172,246,253,255,253,246,244,244,246,172,
246,244,244,246,244,172,246,253,254,253,246,246,172,172,244,253,
246,246,246,244,244,246,253,254,253,245,246,254,172,246,172,246,
246,253,244,246,246,253,246,253,245,246,255,244,172,172,246,244,
253,246,246,246,253,245,245,245,246,254,246,244,253,244,244,253,


