symbolLyn: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,17,199,199,
199,199,199,199,199,199,199,82,173,199,199,199,173,17,199,199,
199,199,199,199,199,199,199,199,17,173,199,173,17,199,199,199,
199,199,199,199,199,199,199,199,199,17,164,17,199,199,199,199,
199,199,199,199,199,199,199,199,82,83,17,173,17,199,199,199,
199,199,199,199,199,199,199,82,173,17,199,17,164,82,199,199,
199,199,199,199,199,199,82,173,17,199,199,199,17,82,199,199,
199,199,199,199,199,82,173,17,199,199,199,199,199,199,199,199,
199,199,199,199,82,173,17,199,199,199,199,199,199,199,199,199,
199,199,199,82,173,17,199,199,199,199,199,199,199,199,199,199,
199,199,82,173,17,199,199,199,199,199,199,199,199,199,199,199,
199,82,255,17,199,199,199,199,199,199,199,199,199,199,199,199,
199,17,17,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


