LadoMenuC: .word 20, 20
.byte 83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,
155,156,155,155,155,156,155,155,155,156,155,155,155,156,155,155,155,156,155,155,
156,155,155,155,155,155,155,155,156,155,155,155,155,155,155,155,156,155,155,155,
155,155,156,155,155,155,155,156,155,155,156,155,155,155,155,156,155,155,156,155,
155,156,155,155,155,155,155,155,155,156,155,155,155,155,155,155,155,156,155,155,
155,155,155,155,155,156,155,155,155,155,155,155,155,156,155,155,155,155,155,155,
155,155,155,156,156,155,155,156,155,155,155,156,156,155,155,156,155,155,155,156,
155,155,156,155,155,155,155,156,155,155,156,155,155,155,155,156,155,155,156,155,
155,155,155,155,155,155,156,155,155,155,155,155,155,155,156,155,155,155,155,155,
155,156,155,155,155,156,155,155,155,156,155,155,155,156,155,155,155,156,155,155,
156,155,155,155,155,155,155,155,156,155,155,155,155,155,155,155,156,155,155,155,
155,155,156,155,155,155,155,156,155,155,156,155,155,155,155,156,155,155,156,155,
155,156,155,155,155,155,155,155,155,156,155,155,155,155,155,155,155,156,155,155,
155,155,155,155,155,156,155,155,155,155,155,155,155,156,155,155,155,155,155,155,
155,155,155,156,156,155,155,156,155,155,155,156,156,155,155,156,155,155,155,156,
155,155,156,155,155,155,155,156,155,155,156,155,155,155,155,156,155,155,156,155,
155,155,155,155,155,155,156,155,155,155,155,155,155,155,156,155,155,155,155,155,
